P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.24820427862,15.462271206,0.21886622599,15.51851687,0.38600557552,2.5052814324,,P1
0.24822160337,15.461305738,0.21893098953,15.517895544,0.38601251431,2.5052466597,,P1
0.24823893583,15.460339929,0.21899542749,15.517272062,0.38601937129,2.5052118805,,P1
0.24825627587,15.459373785,0.21905957587,15.516645354,0.3860261605,2.5051770951,,P1
0.24827362338,15.458407313,0.21912337639,15.516017791,0.3860328578,2.5051423037,,P1
0.24829097824,15.457440519,0.21918686571,15.515388174,0.38603947694,2.5051075065,,P1
0.24830834033,15.45647341,0.21925016068,15.514757682,0.38604602504,2.5050727037,,P1
0.24832570955,15.455505992,0.21931302943,15.514123972,0.38605249148,2.5050378957,,P1
0.2483430858,15.454538271,0.2193756003,15.513488301,0.38605888314,2.5050030826,,P1
0.24836046896,15.453570253,0.21943786397,15.512850707,0.38606517623,2.5049682647,,P1
0.24837785894,15.452601943,0.21949986048,15.512211218,0.38607142112,2.5049334421,,P1
0.24839525564,15.451633348,0.21956157161,15.511569855,0.38607759438,2.504898615,,P1
0.24841265897,15.450664472,0.21962297448,15.510926591,0.38608372344,2.5048637837,,P1
0.24843006884,15.44969532,0.21968411673,15.510281576,0.38608975689,2.5048289484,,P1
0.24844748515,15.448725899,0.2197449852,15.509634766,0.38609572164,2.5047941092,,P1
0.24846490783,15.447756212,0.21980558653,15.508986191,0.3861016168,2.5047592663,,P1
0.24848233678,15.446786264,0.21986591862,15.508335865,0.38610744689,2.5047244198,,P1
0.24849977192,15.44581606,0.21992598779,15.507683819,0.38611321105,2.5046895701,,P1
0.24851721318,15.444845606,0.21998572333,15.507030072,0.38611889192,2.5046547171,,P1
0.24853466048,15.443874904,0.22004527382,15.506374653,0.38612452651,2.5046198612,,P1
0.24855211373,15.44290396,0.22010457158,15.505717583,0.38613009772,2.5045850024,,P1
0.24856957287,15.441932777,0.22016368511,15.505058548,0.38613558923,2.5045501409,,P1
0.24858703783,15.44096136,0.22022248955,15.50439821,0.38614103595,2.5045152768,,P1
0.24860450853,15.439989713,0.22028105083,15.503736287,0.3861464217,2.5044804104,,P1
