BR,PT,TY,LAB,V,L2-NORM,C_in,C_SR,U(3),U(4),stability,system_id
1,9609,,0,-1.52127E+01,2.77791E+01,2.03849E-01,2.77784E+01,0.00000E+00,0.00000E+00,1,P1
1,9709,,0,-1.51627E+01,2.77795E+01,2.03801E-01,2.77788E+01,0.00000E+00,0.00000E+00,1,P1
1,9809,,0,-1.51127E+01,2.77799E+01,2.03752E-01,2.77792E+01,0.00000E+00,0.00000E+00,1,P1
1,9909,,0,-1.50627E+01,2.77803E+01,2.03703E-01,2.77796E+01,0.00000E+00,0.00000E+00,1,P1
1,10,,0,-1.50127E+01,2.77807E+01,2.03653E-01,2.77800E+01,0.00000E+00,0.00000E+00,1,P1
1,110,,0,-1.49627E+01,2.77812E+01,2.03604E-01,2.77804E+01,0.00000E+00,0.00000E+00,1,P1
1,210,,0,-1.49127E+01,2.77816E+01,2.03555E-01,2.77808E+01,0.00000E+00,0.00000E+00,1,P1
1,310,,0,-1.48627E+01,2.77820E+01,2.03505E-01,2.77812E+01,0.00000E+00,0.00000E+00,1,P1
1,410,,0,-1.48127E+01,2.77824E+01,2.03456E-01,2.77816E+01,0.00000E+00,0.00000E+00,1,P1
1,510,,0,-1.47627E+01,2.77828E+01,2.03406E-01,2.77820E+01,0.00000E+00,0.00000E+00,1,P1
1,610,,0,-1.47127E+01,2.77832E+01,2.03356E-01,2.77824E+01,0.00000E+00,0.00000E+00,1,P1
1,710,,0,-1.46627E+01,2.77836E+01,2.03306E-01,2.77828E+01,0.00000E+00,0.00000E+00,1,P1
1,810,,0,-1.46127E+01,2.77840E+01,2.03256E-01,2.77832E+01,0.00000E+00,0.00000E+00,1,P1
1,910,,0,-1.45627E+01,2.77844E+01,2.03206E-01,2.77836E+01,0.00000E+00,0.00000E+00,1,P1
1,1010,,0,-1.45127E+01,2.77848E+01,2.03156E-01,2.77840E+01,0.00000E+00,0.00000E+00,1,P1
1,1110,,0,-1.44627E+01,2.77852E+01,2.03106E-01,2.77844E+01,0.00000E+00,0.00000E+00,1,P1
1,1210,,0,-1.44127E+01,2.77856E+01,2.03055E-01,2.77848E+01,0.00000E+00,0.00000E+00,1,P1
1,1310,,0,-1.43627E+01,2.77860E+01,2.03005E-01,2.77852E+01,0.00000E+00,0.00000E+00,1,P1
1,1410,,0,-1.43127E+01,2.77864E+01,2.02954E-01,2.77856E+01,0.00000E+00,0.00000E+00,1,P1
1,1510,,0,-1.42627E+01,2.77868E+01,2.02904E-01,2.77860E+01,0.00000E+00,0.00000E+00,1,P1
1,1610,,0,-1.42127E+01,2.77872E+01,2.02853E-01,2.77864E+01,0.00000E+00,0.00000E+00,1,P1
1,1710,,0,-1.41627E+01,2.77876E+01,2.02802E-01,2.77868E+01,0.00000E+00,0.00000E+00,1,P1
1,1810,,0,-1.41127E+01,2.77880E+01,2.02751E-01,2.77872E+01,0.00000E+00,0.00000E+00,1,P1
1,1910,,0,-1.40627E+01,2.77884E+01,2.02700E-01,2.77876E+01,0.00000E+00,0.00000E+00,1,P1
1,2010,,0,-1.40127E+01,2.77887E+01,2.02649E-01,2.77880E+01,0.00000E+00,0.00000E+00,1,P1
1,2110,,0,-1.39627E+01,2.77891E+01,2.02598E-01,2.77884E+01,0.00000E+00,0.00000E+00,1,P1
1,2210,,0,-1.39127E+01,2.77895E+01,2.02547E-01,2.77888E+01,0.00000E+00,0.00000E+00,1,P1
1,2310,,0,-1.38627E+01,2.77899E+01,2.02495E-01,2.77892E+01,0.00000E+00,0.00000E+00,1,P1
1,2410,,0,-1.38127E+01,2.77903E+01,2.02444E-01,2.77896E+01,0.00000E+00,0.00000E+00,1,P1
1,2510,,0,-1.37627E+01,2.77907E+01,2.02392E-01,2.77900E+01,0.00000E+00,0.00000E+00,1,P1
1,2610,,0,-1.37127E+01,2.77911E+01,2.02341E-01,2.77904E+01,0.00000E+00,0.00000E+00,1,P1
1,2710,,0,-1.36628E+01,2.77915E+01,2.02289E-01,2.77907E+01,0.00000E+00,0.00000E+00,1,P1
1,2810,,0,-1.36128E+01,2.77919E+01,2.02237E-01,2.77911E+01,0.00000E+00,0.00000E+00,1,P1
1,2910,,0,-1.35628E+01,2.77923E+01,2.02185E-01,2.77915E+01,0.00000E+00,0.00000E+00,1,P1
1,3010,,0,-1.35128E+01,2.77926E+01,2.02133E-01,2.77919E+01,0.00000E+00,0.00000E+00,1,P1
1,3110,,0,-1.34628E+01,2.77930E+01,2.02081E-01,2.77923E+01,0.00000E+00,0.00000E+00,1,P1
1,3210,,0,-1.34128E+01,2.77934E+01,2.02029E-01,2.77927E+01,0.00000E+00,0.00000E+00,1,P1
1,3310,,0,-1.33628E+01,2.77938E+01,2.01977E-01,2.77931E+01,0.00000E+00,0.00000E+00,1,P1
1,3410,,0,-1.33128E+01,2.77942E+01,2.01924E-01,2.77934E+01,0.00000E+00,0.00000E+00,1,P1
1,3510,,0,-1.32628E+01,2.77946E+01,2.01872E-01,2.77938E+01,0.00000E+00,0.00000E+00,1,P1
1,3610,,0,-1.32128E+01,2.77949E+01,2.01819E-01,2.77942E+01,0.00000E+00,0.00000E+00,1,P1
1,3710,,0,-1.31628E+01,2.77953E+01,2.01767E-01,2.77946E+01,0.00000E+00,0.00000E+00,1,P1
1,3810,,0,-1.31128E+01,2.77957E+01,2.01714E-01,2.77950E+01,0.00000E+00,0.00000E+00,1,P1
1,3910,,0,-1.30628E+01,2.77961E+01,2.01661E-01,2.77953E+01,0.00000E+00,0.00000E+00,1,P1
1,4010,,0,-1.30128E+01,2.77964E+01,2.01608E-01,2.77957E+01,0.00000E+00,0.00000E+00,1,P1
1,4110,,0,-1.29628E+01,2.77968E+01,2.01555E-01,2.77961E+01,0.00000E+00,0.00000E+00,1,P1
1,4210,,0,-1.29128E+01,2.77972E+01,2.01502E-01,2.77965E+01,0.00000E+00,0.00000E+00,1,P1
1,4310,,0,-1.28628E+01,2.77976E+01,2.01449E-01,2.77968E+01,0.00000E+00,0.00000E+00,1,P1
1,4410,,0,-1.28128E+01,2.77979E+01,2.01396E-01,2.77972E+01,0.00000E+00,0.00000E+00,1,P1
1,4510,,0,-1.27628E+01,2.77983E+01,2.01343E-01,2.77976E+01,0.00000E+00,0.00000E+00,1,P1
1,4610,,0,-1.27128E+01,2.77987E+01,2.01289E-01,2.77979E+01,0.00000E+00,0.00000E+00,1,P1
1,4710,,0,-1.26628E+01,2.77990E+01,2.01236E-01,2.77983E+01,0.00000E+00,0.00000E+00,1,P1
1,4810,,0,-1.26128E+01,2.77994E+01,2.01182E-01,2.77987E+01,0.00000E+00,0.00000E+00,1,P1
1,4910,,0,-1.25628E+01,2.77998E+01,2.01129E-01,2.77991E+01,0.00000E+00,0.00000E+00,1,P1
1,5010,,0,-1.25128E+01,2.78001E+01,2.01075E-01,2.77994E+01,0.00000E+00,0.00000E+00,1,P1
1,5110,,0,-1.24628E+01,2.78005E+01,2.01021E-01,2.77998E+01,0.00000E+00,0.00000E+00,1,P1
1,5210,,0,-1.24128E+01,2.78009E+01,2.00967E-01,2.78001E+01,0.00000E+00,0.00000E+00,1,P1
1,5310,,0,-1.23628E+01,2.78012E+01,2.00914E-01,2.78005E+01,0.00000E+00,0.00000E+00,1,P1
1,5410,,0,-1.23128E+01,2.78016E+01,2.00859E-01,2.78009E+01,0.00000E+00,0.00000E+00,1,P1
1,5510,,0,-1.22628E+01,2.78020E+01,2.00805E-01,2.78012E+01,0.00000E+00,0.00000E+00,1,P1
1,5569,HB,3,-1.22337E+01,2.78022E+01,2.00774E-01,2.78014E+01,0.00000E+00,0.00000E+00,4,P1
1,5610,,0,-1.22132E+01,2.78023E+01,2.00752E-01,2.78016E+01,0.00000E+00,0.00000E+00,3,P1
1,5710,,0,-1.21632E+01,2.78027E+01,2.00697E-01,2.78019E+01,0.00000E+00,0.00000E+00,3,P1
1,5810,,0,-1.21132E+01,2.78030E+01,2.00643E-01,2.78023E+01,0.00000E+00,0.00000E+00,3,P1
1,5910,,0,-1.20632E+01,2.78034E+01,2.00589E-01,2.78027E+01,0.00000E+00,0.00000E+00,3,P1
1,6010,,0,-1.20132E+01,2.78037E+01,2.00534E-01,2.78030E+01,0.00000E+00,0.00000E+00,3,P1
1,6110,,0,-1.19632E+01,2.78041E+01,2.00480E-01,2.78034E+01,0.00000E+00,0.00000E+00,3,P1
1,6210,,0,-1.19132E+01,2.78044E+01,2.00425E-01,2.78037E+01,0.00000E+00,0.00000E+00,3,P1
1,6310,,0,-1.18632E+01,2.78048E+01,2.00370E-01,2.78041E+01,0.00000E+00,0.00000E+00,3,P1
1,6410,,0,-1.18132E+01,2.78051E+01,2.00316E-01,2.78044E+01,0.00000E+00,0.00000E+00,3,P1
1,6510,,0,-1.17632E+01,2.78055E+01,2.00261E-01,2.78048E+01,0.00000E+00,0.00000E+00,3,P1
1,6610,,0,-1.17132E+01,2.78058E+01,2.00206E-01,2.78051E+01,0.00000E+00,0.00000E+00,3,P1
1,6710,,0,-1.16632E+01,2.78062E+01,2.00151E-01,2.78054E+01,0.00000E+00,0.00000E+00,3,P1
1,6810,,0,-1.16132E+01,2.78065E+01,2.00096E-01,2.78058E+01,0.00000E+00,0.00000E+00,3,P1
1,6910,,0,-1.15632E+01,2.78068E+01,2.00041E-01,2.78061E+01,0.00000E+00,0.00000E+00,3,P1
1,7010,,0,-1.15132E+01,2.78072E+01,1.99985E-01,2.78065E+01,0.00000E+00,0.00000E+00,3,P1
1,7110,,0,-1.14632E+01,2.78075E+01,1.99930E-01,2.78068E+01,0.00000E+00,0.00000E+00,3,P1
1,7210,,0,-1.14132E+01,2.78079E+01,1.99875E-01,2.78071E+01,0.00000E+00,0.00000E+00,3,P1
1,7310,,0,-1.13632E+01,2.78082E+01,1.99819E-01,2.78075E+01,0.00000E+00,0.00000E+00,3,P1
1,7410,,0,-1.13132E+01,2.78085E+01,1.99764E-01,2.78078E+01,0.00000E+00,0.00000E+00,3,P1
1,7510,,0,-1.12632E+01,2.78089E+01,1.99708E-01,2.78082E+01,0.00000E+00,0.00000E+00,3,P1
1,7610,,0,-1.12132E+01,2.78092E+01,1.99653E-01,2.78085E+01,0.00000E+00,0.00000E+00,3,P1
1,7710,,0,-1.11632E+01,2.78095E+01,1.99597E-01,2.78088E+01,0.00000E+00,0.00000E+00,3,P1
1,7810,,0,-1.11132E+01,2.78099E+01,1.99541E-01,2.78091E+01,0.00000E+00,0.00000E+00,3,P1
1,7910,,0,-1.10632E+01,2.78102E+01,1.99485E-01,2.78095E+01,0.00000E+00,0.00000E+00,3,P1
1,8010,,0,-1.10132E+01,2.78105E+01,1.99429E-01,2.78098E+01,0.00000E+00,0.00000E+00,3,P1
1,8110,,0,-1.09632E+01,2.78108E+01,1.99373E-01,2.78101E+01,0.00000E+00,0.00000E+00,3,P1
1,8210,,0,-1.09132E+01,2.78112E+01,1.99317E-01,2.78104E+01,0.00000E+00,0.00000E+00,3,P1
1,8310,,0,-1.08632E+01,2.78115E+01,1.99261E-01,2.78108E+01,0.00000E+00,0.00000E+00,3,P1
1,8410,,0,-1.08132E+01,2.78118E+01,1.99205E-01,2.78111E+01,0.00000E+00,0.00000E+00,3,P1
1,8510,,0,-1.07632E+01,2.78121E+01,1.99149E-01,2.78114E+01,0.00000E+00,0.00000E+00,3,P1
1,8610,,0,-1.07132E+01,2.78124E+01,1.99093E-01,2.78117E+01,0.00000E+00,0.00000E+00,3,P1
1,8710,,0,-1.06632E+01,2.78127E+01,1.99036E-01,2.78120E+01,0.00000E+00,0.00000E+00,3,P1
1,8810,,0,-1.06132E+01,2.78131E+01,1.98980E-01,2.78123E+01,0.00000E+00,0.00000E+00,3,P1
1,8910,,0,-1.05632E+01,2.78134E+01,1.98923E-01,2.78127E+01,0.00000E+00,0.00000E+00,3,P1
1,9010,,0,-1.05132E+01,2.78137E+01,1.98867E-01,2.78130E+01,0.00000E+00,0.00000E+00,3,P1
1,9110,,0,-1.04632E+01,2.78140E+01,1.98810E-01,2.78133E+01,0.00000E+00,0.00000E+00,3,P1
1,9210,,0,-1.04132E+01,2.78143E+01,1.98753E-01,2.78136E+01,0.00000E+00,0.00000E+00,3,P1
1,9310,,0,-1.03632E+01,2.78146E+01,1.98696E-01,2.78139E+01,0.00000E+00,0.00000E+00,3,P1
1,9410,,0,-1.03132E+01,2.78149E+01,1.98640E-01,2.78142E+01,0.00000E+00,0.00000E+00,3,P1
1,9510,,0,-1.02632E+01,2.78152E+01,1.98583E-01,2.78145E+01,0.00000E+00,0.00000E+00,3,P1
1,9610,,0,-1.02132E+01,2.78155E+01,1.98526E-01,2.78148E+01,0.00000E+00,0.00000E+00,3,P1
1,9710,,0,-1.01632E+01,2.78158E+01,1.98469E-01,2.78151E+01,0.00000E+00,0.00000E+00,3,P1
1,9810,,0,-1.01132E+01,2.78161E+01,1.98412E-01,2.78154E+01,0.00000E+00,0.00000E+00,3,P1
1,9910,,0,-1.00632E+01,2.78164E+01,1.98354E-01,2.78157E+01,0.00000E+00,0.00000E+00,3,P1
1,11,,0,-1.00132E+01,2.78167E+01,1.98297E-01,2.78160E+01,0.00000E+00,0.00000E+00,3,P1
1,111,,0,-9.96324E+00,2.78170E+01,1.98240E-01,2.78163E+01,0.00000E+00,0.00000E+00,3,P1
1,211,,0,-9.91324E+00,2.78173E+01,1.98183E-01,2.78166E+01,0.00000E+00,0.00000E+00,3,P1
1,311,,0,-9.86324E+00,2.78176E+01,1.98125E-01,2.78169E+01,0.00000E+00,0.00000E+00,3,P1
1,411,,0,-9.81324E+00,2.78178E+01,1.98068E-01,2.78171E+01,0.00000E+00,0.00000E+00,3,P1
1,511,,0,-9.76324E+00,2.78181E+01,1.98010E-01,2.78174E+01,0.00000E+00,0.00000E+00,3,P1
1,611,,0,-9.71324E+00,2.78184E+01,1.97953E-01,2.78177E+01,0.00000E+00,0.00000E+00,3,P1
1,711,,0,-9.66324E+00,2.78187E+01,1.97895E-01,2.78180E+01,0.00000E+00,0.00000E+00,3,P1
1,811,,0,-9.61324E+00,2.78190E+01,1.97837E-01,2.78183E+01,0.00000E+00,0.00000E+00,3,P1
1,911,,0,-9.56324E+00,2.78192E+01,1.97780E-01,2.78185E+01,0.00000E+00,0.00000E+00,3,P1
1,1011,,0,-9.51324E+00,2.78195E+01,1.97722E-01,2.78188E+01,0.00000E+00,0.00000E+00,3,P1
1,1111,,0,-9.46324E+00,2.78198E+01,1.97664E-01,2.78191E+01,0.00000E+00,0.00000E+00,3,P1
1,1211,,0,-9.41324E+00,2.78201E+01,1.97606E-01,2.78194E+01,0.00000E+00,0.00000E+00,3,P1
1,1311,,0,-9.36325E+00,2.78203E+01,1.97548E-01,2.78196E+01,0.00000E+00,0.00000E+00,3,P1
1,1411,,0,-9.31325E+00,2.78206E+01,1.97490E-01,2.78199E+01,0.00000E+00,0.00000E+00,3,P1
1,1511,,0,-9.26325E+00,2.78209E+01,1.97432E-01,2.78202E+01,0.00000E+00,0.00000E+00,3,P1
1,1611,,0,-9.21325E+00,2.78211E+01,1.97374E-01,2.78204E+01,0.00000E+00,0.00000E+00,3,P1
1,1711,,0,-9.16325E+00,2.78214E+01,1.97315E-01,2.78207E+01,0.00000E+00,0.00000E+00,3,P1
1,1811,,0,-9.11325E+00,2.78217E+01,1.97257E-01,2.78210E+01,0.00000E+00,0.00000E+00,3,P1
1,1911,,0,-9.06325E+00,2.78219E+01,1.97199E-01,2.78212E+01,0.00000E+00,0.00000E+00,3,P1
1,2011,,0,-9.01325E+00,2.78222E+01,1.97140E-01,2.78215E+01,0.00000E+00,0.00000E+00,3,P1
1,2111,,0,-8.96325E+00,2.78224E+01,1.97082E-01,2.78217E+01,0.00000E+00,0.00000E+00,3,P1
1,2211,,0,-8.91325E+00,2.78227E+01,1.97023E-01,2.78220E+01,0.00000E+00,0.00000E+00,3,P1
1,2311,,0,-8.86325E+00,2.78229E+01,1.96965E-01,2.78222E+01,0.00000E+00,0.00000E+00,3,P1
1,2411,,0,-8.81325E+00,2.78232E+01,1.96906E-01,2.78225E+01,0.00000E+00,0.00000E+00,3,P1
1,2511,,0,-8.76325E+00,2.78234E+01,1.96848E-01,2.78227E+01,0.00000E+00,0.00000E+00,3,P1
1,2611,,0,-8.71325E+00,2.78237E+01,1.96789E-01,2.78230E+01,0.00000E+00,0.00000E+00,3,P1
1,2711,,0,-8.66325E+00,2.78239E+01,1.96730E-01,2.78232E+01,0.00000E+00,0.00000E+00,3,P1
1,2811,,0,-8.61326E+00,2.78242E+01,1.96671E-01,2.78235E+01,0.00000E+00,0.00000E+00,3,P1
1,2911,,0,-8.56326E+00,2.78244E+01,1.96612E-01,2.78237E+01,0.00000E+00,0.00000E+00,3,P1
1,3011,,0,-8.51326E+00,2.78246E+01,1.96553E-01,2.78239E+01,0.00000E+00,0.00000E+00,3,P1
1,3111,,0,-8.46326E+00,2.78249E+01,1.96494E-01,2.78242E+01,0.00000E+00,0.00000E+00,3,P1
1,3211,,0,-8.41326E+00,2.78251E+01,1.96435E-01,2.78244E+01,0.00000E+00,0.00000E+00,3,P1
1,3311,,0,-8.36326E+00,2.78253E+01,1.96376E-01,2.78246E+01,0.00000E+00,0.00000E+00,3,P1
1,3411,,0,-8.31326E+00,2.78256E+01,1.96317E-01,2.78249E+01,0.00000E+00,0.00000E+00,3,P1
1,3511,,0,-8.26326E+00,2.78258E+01,1.96258E-01,2.78251E+01,0.00000E+00,0.00000E+00,3,P1
1,3611,,0,-8.21326E+00,2.78260E+01,1.96199E-01,2.78253E+01,0.00000E+00,0.00000E+00,3,P1
1,3711,,0,-8.16326E+00,2.78262E+01,1.96140E-01,2.78255E+01,0.00000E+00,0.00000E+00,3,P1
1,3811,,0,-8.11326E+00,2.78264E+01,1.96080E-01,2.78258E+01,0.00000E+00,0.00000E+00,3,P1
1,3911,,0,-8.06326E+00,2.78267E+01,1.96021E-01,2.78260E+01,0.00000E+00,0.00000E+00,3,P1
1,4011,,0,-8.01326E+00,2.78269E+01,1.95961E-01,2.78262E+01,0.00000E+00,0.00000E+00,3,P1
1,4111,,0,-7.96326E+00,2.78271E+01,1.95902E-01,2.78264E+01,0.00000E+00,0.00000E+00,3,P1
1,4211,,0,-7.91326E+00,2.78273E+01,1.95842E-01,2.78266E+01,0.00000E+00,0.00000E+00,3,P1
1,4311,,0,-7.86326E+00,2.78275E+01,1.95783E-01,2.78268E+01,0.00000E+00,0.00000E+00,3,P1
1,4411,,0,-7.81326E+00,2.78277E+01,1.95723E-01,2.78270E+01,0.00000E+00,0.00000E+00,3,P1
1,4511,,0,-7.76326E+00,2.78279E+01,1.95664E-01,2.78272E+01,0.00000E+00,0.00000E+00,3,P1
1,4611,,0,-7.71326E+00,2.78281E+01,1.95604E-01,2.78274E+01,0.00000E+00,0.00000E+00,3,P1
1,4711,,0,-7.66327E+00,2.78283E+01,1.95544E-01,2.78276E+01,0.00000E+00,0.00000E+00,3,P1
1,4811,,0,-7.61327E+00,2.78285E+01,1.95484E-01,2.78278E+01,0.00000E+00,0.00000E+00,3,P1
1,4911,,0,-7.56327E+00,2.78287E+01,1.95424E-01,2.78280E+01,0.00000E+00,0.00000E+00,3,P1
1,5011,,0,-7.51327E+00,2.78289E+01,1.95364E-01,2.78282E+01,0.00000E+00,0.00000E+00,3,P1
1,5111,,0,-7.46327E+00,2.78291E+01,1.95305E-01,2.78284E+01,0.00000E+00,0.00000E+00,3,P1
1,5211,,0,-7.41327E+00,2.78293E+01,1.95245E-01,2.78286E+01,0.00000E+00,0.00000E+00,3,P1
1,5311,,0,-7.36327E+00,2.78295E+01,1.95184E-01,2.78288E+01,0.00000E+00,0.00000E+00,3,P1
1,5411,,0,-7.31327E+00,2.78297E+01,1.95124E-01,2.78290E+01,0.00000E+00,0.00000E+00,3,P1
1,5511,,0,-7.26327E+00,2.78298E+01,1.95064E-01,2.78292E+01,0.00000E+00,0.00000E+00,3,P1
1,5611,,0,-7.21327E+00,2.78300E+01,1.95004E-01,2.78293E+01,0.00000E+00,0.00000E+00,3,P1
1,5711,,0,-7.16327E+00,2.78302E+01,1.94944E-01,2.78295E+01,0.00000E+00,0.00000E+00,3,P1
1,5811,,0,-7.11327E+00,2.78304E+01,1.94884E-01,2.78297E+01,0.00000E+00,0.00000E+00,3,P1
1,5911,,0,-7.06327E+00,2.78305E+01,1.94823E-01,2.78299E+01,0.00000E+00,0.00000E+00,3,P1
1,6011,,0,-7.01327E+00,2.78307E+01,1.94763E-01,2.78300E+01,0.00000E+00,0.00000E+00,3,P1
1,6111,,0,-6.96327E+00,2.78309E+01,1.94703E-01,2.78302E+01,0.00000E+00,0.00000E+00,3,P1
1,6211,,0,-6.91327E+00,2.78310E+01,1.94642E-01,2.78304E+01,0.00000E+00,0.00000E+00,3,P1
1,6311,,0,-6.86327E+00,2.78312E+01,1.94582E-01,2.78305E+01,0.00000E+00,0.00000E+00,3,P1
1,6411,,0,-6.81327E+00,2.78314E+01,1.94521E-01,2.78307E+01,0.00000E+00,0.00000E+00,3,P1
1,6511,,0,-6.76327E+00,2.78315E+01,1.94461E-01,2.78308E+01,0.00000E+00,0.00000E+00,3,P1
1,6611,,0,-6.71327E+00,2.78317E+01,1.94400E-01,2.78310E+01,0.00000E+00,0.00000E+00,3,P1
1,6711,,0,-6.66327E+00,2.78318E+01,1.94339E-01,2.78312E+01,0.00000E+00,0.00000E+00,3,P1
1,6811,,0,-6.61327E+00,2.78320E+01,1.94279E-01,2.78313E+01,0.00000E+00,0.00000E+00,3,P1
1,6911,,0,-6.56327E+00,2.78321E+01,1.94218E-01,2.78315E+01,0.00000E+00,0.00000E+00,3,P1
1,7011,,0,-6.51327E+00,2.78323E+01,1.94157E-01,2.78316E+01,0.00000E+00,0.00000E+00,3,P1
1,7111,,0,-6.46327E+00,2.78324E+01,1.94096E-01,2.78317E+01,0.00000E+00,0.00000E+00,3,P1
1,7211,,0,-6.41327E+00,2.78326E+01,1.94036E-01,2.78319E+01,0.00000E+00,0.00000E+00,3,P1
1,7311,,0,-6.36327E+00,2.78327E+01,1.93975E-01,2.78320E+01,0.00000E+00,0.00000E+00,3,P1
1,7411,,0,-6.31327E+00,2.78328E+01,1.93914E-01,2.78322E+01,0.00000E+00,0.00000E+00,3,P1
1,7511,,0,-6.26327E+00,2.78330E+01,1.93853E-01,2.78323E+01,0.00000E+00,0.00000E+00,3,P1
1,7611,,0,-6.21327E+00,2.78331E+01,1.93792E-01,2.78324E+01,0.00000E+00,0.00000E+00,3,P1
1,7711,,0,-6.16327E+00,2.78332E+01,1.93731E-01,2.78325E+01,0.00000E+00,0.00000E+00,3,P1
1,7811,,0,-6.11327E+00,2.78333E+01,1.93670E-01,2.78327E+01,0.00000E+00,0.00000E+00,3,P1
1,7911,,0,-6.06327E+00,2.78335E+01,1.93609E-01,2.78328E+01,0.00000E+00,0.00000E+00,3,P1
1,8011,,0,-6.01327E+00,2.78336E+01,1.93547E-01,2.78329E+01,0.00000E+00,0.00000E+00,3,P1
1,8111,,0,-5.96328E+00,2.78337E+01,1.93486E-01,2.78330E+01,0.00000E+00,0.00000E+00,3,P1
1,8211,,0,-5.91328E+00,2.78338E+01,1.93425E-01,2.78332E+01,0.00000E+00,0.00000E+00,3,P1
1,8311,,0,-5.86328E+00,2.78339E+01,1.93364E-01,2.78333E+01,0.00000E+00,0.00000E+00,3,P1
1,8411,,0,-5.81328E+00,2.78340E+01,1.93303E-01,2.78334E+01,0.00000E+00,0.00000E+00,3,P1
1,8511,,0,-5.76328E+00,2.78342E+01,1.93241E-01,2.78335E+01,0.00000E+00,0.00000E+00,3,P1
1,8611,,0,-5.71328E+00,2.78343E+01,1.93180E-01,2.78336E+01,0.00000E+00,0.00000E+00,3,P1
1,8711,,0,-5.66328E+00,2.78344E+01,1.93118E-01,2.78337E+01,0.00000E+00,0.00000E+00,3,P1
1,8811,,0,-5.61328E+00,2.78345E+01,1.93057E-01,2.78338E+01,0.00000E+00,0.00000E+00,3,P1
1,8911,,0,-5.56328E+00,2.78346E+01,1.92996E-01,2.78339E+01,0.00000E+00,0.00000E+00,3,P1
1,9011,,0,-5.51328E+00,2.78347E+01,1.92934E-01,2.78340E+01,0.00000E+00,0.00000E+00,3,P1
1,9111,,0,-5.46328E+00,2.78347E+01,1.92872E-01,2.78341E+01,0.00000E+00,0.00000E+00,3,P1
1,9211,,0,-5.41328E+00,2.78348E+01,1.92811E-01,2.78342E+01,0.00000E+00,0.00000E+00,3,P1
1,9311,,0,-5.36328E+00,2.78349E+01,1.92749E-01,2.78343E+01,0.00000E+00,0.00000E+00,3,P1
1,9411,,0,-5.31328E+00,2.78350E+01,1.92688E-01,2.78343E+01,0.00000E+00,0.00000E+00,3,P1
1,9511,,0,-5.26328E+00,2.78351E+01,1.92626E-01,2.78344E+01,0.00000E+00,0.00000E+00,3,P1
1,9611,,0,-5.21328E+00,2.78352E+01,1.92564E-01,2.78345E+01,0.00000E+00,0.00000E+00,3,P1
1,9711,,0,-5.16328E+00,2.78352E+01,1.92503E-01,2.78346E+01,0.00000E+00,0.00000E+00,3,P1
1,9811,,0,-5.11328E+00,2.78353E+01,1.92441E-01,2.78347E+01,0.00000E+00,0.00000E+00,3,P1
1,9911,,0,-5.06328E+00,2.78354E+01,1.92379E-01,2.78347E+01,0.00000E+00,0.00000E+00,3,P1
1,12,,0,-5.01328E+00,2.78355E+01,1.92317E-01,2.78348E+01,0.00000E+00,0.00000E+00,3,P1
1,112,,0,-4.96328E+00,2.78355E+01,1.92255E-01,2.78349E+01,0.00000E+00,0.00000E+00,3,P1
1,212,,0,-4.91328E+00,2.78356E+01,1.92193E-01,2.78349E+01,0.00000E+00,0.00000E+00,4,P1
1,312,,0,-4.86328E+00,2.78356E+01,1.92131E-01,2.78350E+01,0.00000E+00,0.00000E+00,4,P1
1,412,,0,-4.81328E+00,2.78357E+01,1.92069E-01,2.78350E+01,0.00000E+00,0.00000E+00,4,P1
1,512,,0,-4.76328E+00,2.78358E+01,1.92007E-01,2.78351E+01,0.00000E+00,0.00000E+00,4,P1
1,612,,0,-4.71328E+00,2.78358E+01,1.91945E-01,2.78351E+01,0.00000E+00,0.00000E+00,4,P1
1,712,,0,-4.66328E+00,2.78358E+01,1.91883E-01,2.78352E+01,0.00000E+00,0.00000E+00,4,P1
1,812,,0,-4.61328E+00,2.78359E+01,1.91821E-01,2.78352E+01,0.00000E+00,0.00000E+00,4,P1
1,912,,0,-4.56328E+00,2.78359E+01,1.91759E-01,2.78353E+01,0.00000E+00,0.00000E+00,4,P1
1,1012,,0,-4.51328E+00,2.78360E+01,1.91697E-01,2.78353E+01,0.00000E+00,0.00000E+00,4,P1
1,1112,,0,-4.46328E+00,2.78360E+01,1.91635E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,1212,,0,-4.41328E+00,2.78360E+01,1.91573E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,1312,,0,-4.36328E+00,2.78361E+01,1.91510E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,1412,,0,-4.31328E+00,2.78361E+01,1.91448E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,1512,,0,-4.26328E+00,2.78361E+01,1.91386E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,1612,,0,-4.21328E+00,2.78362E+01,1.91324E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,1712,,0,-4.16328E+00,2.78362E+01,1.91261E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,1812,,0,-4.11328E+00,2.78362E+01,1.91199E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,1912,,0,-4.06328E+00,2.78362E+01,1.91136E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
