P,L2-NORM,C_in,C_SR,y,point_type,system_id
0.33819018768,12.601303576,0.23138398184,12.593565289,0.37606725898,,P1
0.33998548152,12.551363615,0.23163852631,12.543599141,0.37575627018,,P1
0.3417980136,12.501424522,0.23189489461,12.49363363,0.37544448657,,P1
0.34362808562,12.451486319,0.23215311615,12.443668773,0.37513189948,,P1
0.34547600614,12.401549025,0.23241322094,12.393704588,0.37481850024,,P1
0.34734209078,12.351612663,0.2326752396,12.343741093,0.37450428018,,P1
0.34922666242,12.301677256,0.23293920336,12.293778307,0.37418923066,,P1
0.35113005142,12.251742826,0.23320514411,12.24381625,0.37387334301,,P1
0.35305259584,12.201809399,0.2334730944,12.193854943,0.37355660861,,P1
0.35499464165,12.151876997,0.23374308746,12.143894407,0.37323901884,,P1
0.35695654302,12.101945648,0.23401515722,12.093934663,0.37292056509,,P1
0.35893866254,12.052015378,0.23428933834,12.043975734,0.37260123876,,P1
0.36094137144,12.002086213,0.23456566621,11.994017644,0.37228103129,,P1
0.36296504993,11.952158183,0.23484417698,11.944060417,0.37195993414,,P1
0.36501008744,11.902231316,0.23512490761,11.894104078,0.37163793879,,P1
0.36707688289,11.852305642,0.23540789585,11.844148652,0.37131503675,,P1
