P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.27514039948,14.276198338,0.27503431037,14.567384095,0.39188003829,2.4547465005,,P1
0.27516136877,14.275201936,0.27505089882,14.566456684,0.39187432071,2.4547112411,,P1
0.27518234078,14.274205534,0.27506747695,14.565529123,0.39186860018,2.4546759867,,P1
0.27520331551,14.273209132,0.27508406182,14.564601681,0.39186288076,2.4546407374,,P1
0.27522429296,14.272212729,0.27510064493,14.563674223,0.39185716045,2.4546054931,,P1
0.27524527314,14.271216327,0.27511719546,14.562746603,0.39185143719,2.4545702539,,P1
0.27526625604,14.270219924,0.27513377487,14.561819115,0.39184571504,2.4545350197,,P1
0.27528724167,14.269223521,0.27515035253,14.56089161,0.391839992,2.4544997905,,P1
0.27530823002,14.268227117,0.27516689199,14.559963877,0.39183425975,2.4544645664,,P1
0.2753292211,14.267230714,0.27518346599,14.559036343,0.39182853483,2.4544293474,,P1
0.27535021491,14.26623431,0.27520003825,14.558108792,0.39182280901,2.4543941333,,P1
0.27537121145,14.265237906,0.27521653705,14.557180997,0.39181707355,2.4543589243,,P1
0.27539221072,14.264241502,0.27523310556,14.556253417,0.39181134588,2.4543237204,,P1
0.27541321272,14.263245098,0.27524967234,14.555325821,0.3918056173,2.4542885214,,P1
0.27543421745,14.262248694,0.27526600655,14.554397972,0.39179987596,2.4542533275,,P1
0.27545522492,14.261252289,0.27528256923,14.553470347,0.39179414553,2.4542181386,,P1
0.27547623512,14.260255884,0.27529913018,14.552542706,0.3917884142,2.4541829547,,P1
0.27549724806,14.259259479,0.27531500745,14.551614394,0.39178262736,2.4541477759,,P1
